word,vowel,token,type,repetition,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,nasal,oral,nasalance,murmur,cog,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13
band,ae,182,nd,10,560,37.57,110,1754,15.91,245,3066,5.92,353,108,40.98,237,38.75,35.19,40.98,108,H1,2.23,-3.41,-1.18,2.38191,-3.41,-1.37278,904,23.23,14.34,16.43929,-35.0645,0.0343547385,209,10,332.138631,100,None,Auto,None,72.1086075398698,66.6384064371783,0.519712860644325,1.04382273221195,464.35725164008,618.074132000668,76.0294512034169,23.8149941946803,72.046566526997,-16.3546181949789,-33.929780441969,-43.5543805800477,-46.9089961698526,9.40011439786961,44.525589009606,2.67776464562933,-2.77880285119797,9.13021266257939
mom,ah,183,nasal,10,517,39.37,123,987,31.35,126,2369,8.21,256,108,39.76,215,37.51,34.08,39.76,108,H1,2.26,-0.39,1.86,5.29343,-0.39,1.66425,1034,31.35,8.02,14.5332,-31.54612,0.0440450135,193,1,333.591899,0,None,Auto,None,69.8655959667733,70.1360757125698,0.499034012442309,1.00583372321647,507.085455304653,655.982493640589,90.0579443657216,10.5921100008585,-12.9882457875302,-44.7988221431936,-56.3468603737874,-32.0948383153976,52.087819323551,17.2019065984203,3.00389947107265,-5.57362903318137,-30.1478133622268,6.88199085963716
mom,ah,183,nasal,10,624,37.14,173,963,30.5,176,2419,5.67,350,108,39.33,215,36.31,32.48,39.33,108,H1,3.02,-2.19,0.83,4.66464,-2.19,-0.14413,1034,28.98,8.16,12.76615,-33.6635,0.0440450135,193,2,333.61331,11.11,None,Auto,None,66.5265093205169,70.2810609806115,0.486277982819846,0.981388672923658,112.326136806649,632.09685595574,96.1029445645374,-5.13778829811168,10.0446867537897,-45.5851411655763,-35.1951534835184,24.0673960375199,41.6245347814197,2.58390961097283,39.9967273409379,1.42898559939339,-46.6087965580117,20.5712913506794
mom,ah,183,nasal,10,624,38.11,163,1008,27.66,256,2341,6.35,481,108,38.93,215,35.87,31.66,38.93,108,H1,3.06,-0.82,2.24,6.45128,-0.82,1.22036,1034,27.57,10.54,14.97962,-32.57689,0.0440450135,193,3,333.634721,22.22,None,Auto,None,66.7733411739165,69.6917144315639,0.489307250692498,0.970801091135109,154.8464296297,634.779587032395,76.0327691044037,5.80790317478564,11.3405669628965,-62.0302298654979,-20.5585516223626,22.2505747569299,12.228521820379,7.86545035488744,44.1642188790575,-6.28345638272321,-34.5167847338042,25.0051654070865
mom,ah,183,nasal,10,624,38.03,186,997,26.82,324,2397,6.14,417,108,38.51,215,35.61,31.8,38.51,108,H1,2.89,-0.48,2.42,6.23194,-0.48,1.55867,926,26.82,11.21,15.07009,-32.36755,0.0440450135,193,4,333.656133,33.33,None,Auto,None,67.1589563702463,69.1221253506832,0.492797353250919,0.966213563188459,231.362547647673,660.266655114409,57.3865373443969,-14.9413827405909,44.0448685719752,-73.4248975169985,-60.1589791799522,45.8305317692339,16.0146118376954,-0.998484773865164,38.7742124773326,1.89376796535275,-38.0177169868338,16.4986513537216
mom,ah,183,nasal,10,624,38.48,147,1035,29.28,253,2675,6.55,394,108,38.47,215,36.11,32.02,38.47,108,H1,2.36,0.01,2.37,6.45946,0.01,2.05006,926,27.03,11.45,15.58636,-31.91628,0.0440450135,193,5,333.677544,44.44,None,Auto,None,67.7894659852583,68.9576958390842,0.495728504203522,0.961767700534963,305.493491282574,665.168697302512,18.8262319663137,-4.0133833575305,47.5877225110024,-93.0705014864655,-48.6948756722452,32.3750667985343,16.7873197833892,-3.39155258515092,30.1287306436007,5.60613251425829,-31.8104746200273,16.4544256895589
mom,ah,183,nasal,10,624,37.71,174,1096,29.38,308,2663,7.11,259,108,38.54,215,35.99,31.63,38.54,108,H1,2.56,-0.83,1.72,6.08089,-0.83,1.20605,926,27.8,9.91,13.48858,-31.43124,0.0440450135,193,6,333.698955,55.56,None,Auto,None,67.9761799800443,68.8951264068747,0.496643027486591,0.9641561679382,281.450211130491,619.81112726652,37.0651036693295,-6.90550509209745,40.7239952019103,-75.1564397334683,-61.730054950845,54.1473453911153,40.3609621216574,10.3553357374113,39.6181158492123,-6.49698216018836,-12.6647774043906,16.090614807323
mom,ah,183,nasal,10,624,38.27,160,1113,28.06,307,2745,9.18,210,108,38.92,215,36.91,32.34,38.92,108,H1,2.01,-0.65,1.36,5.93148,-0.65,1.38509,861,30.8,7.47,10.99242,-29.74121,0.0440450135,193,7,333.720366,66.67,None,Auto,None,68.5214007870718,69.1154954636852,0.497841804440536,0.964972217171738,174.650041816619,630.887016285239,38.668739904046,2.50786659233429,53.4847196872908,-92.5224812771191,-39.2581584607106,51.2220988311508,24.821988820661,15.5229371762937,36.5870919656937,-14.0575833970698,-20.8317127367381,33.0146343954266
mom,ah,183,nasal,10,646,38.39,166,1123,24.35,465,2727,7.94,208,108,39.3,215,37.41,32.88,39.3,108,H1,1.88,-0.91,0.98,5.50821,-0.91,1.12235,883,32.65,5.74,9.12946,-31.35604,0.0440450135,193,8,333.741778,77.78,None,Auto,None,68.9671046311907,69.3159763305259,0.498738559710599,0.968464944192283,148.348534114941,652.890523377,39.9662769615242,2.85433789191403,36.6957951542771,-68.8958580850949,-42.2446539053132,32.4403775007949,9.48624987507124,5.86801818365689,37.0658956499478,-15.8260764062724,-19.5034962416416,28.9700567487958
mom,ah,183,nasal,10,668,40.03,168,1103,25.56,320,2748,9.59,207,108,40.32,215,38.1,33.84,40.32,108,H1,2.22,-0.29,1.93,6.19079,-0.29,1.74459,904,33.71,6.32,9.89116,-30.7321,0.0440450135,193,9,333.763189,88.89,None,Auto,None,69.5526071740194,69.9433745816529,0.498599359627728,0.97282178840502,227.162618180341,638.599713186605,49.7269162939028,4.92129431974977,25.7464085751851,-82.4212765435857,-37.1444509360838,35.446374758555,23.2741781202891,30.0103886573998,25.7378661162516,-20.3530130255971,-0.48555950716366,16.1504544235169
mom,ah,183,nasal,10,560,39.65,196,1107,27.35,311,2670,2.06,450,108,41.36,237,38.15,34.98,41.36,108,H1,3.21,-1.71,1.5,4.6685,-1.71,0.32728,904,30.57,9.08,12.4019,-39.30061,0.0440450135,193,10,333.7846,100,None,Auto,None,71.4981157866353,69.1125695275334,0.508482805747557,1.00408135300142,225.50380400524,639.834006877402,60.2951374969942,45.6915976366911,28.6759873898103,-72.1555045195448,-22.674515572216,11.8748593007236,-17.5824832586285,13.0934477485731,27.2268071503374,-12.830703614284,-27.2565091904274,12.137849174319
min,ih,184,nasal,10,431,40.77,104,2141,12.67,263,2895,11.05,337,108,42.74,215,40.34,37.98,42.74,108,H1,2.39,-1.97,0.43,2.79381,-1.97,0.08986,947,16.32,24.45,25.99071,-31.69227,0.0435599226,110,1,335.297542,0,None,Auto,None,72.3945840127466,67.7472483959791,0.516580829352985,1.05809958485604,228.894313296013,589.480448177689,39.2212354955385,84.997071917631,105.444635430977,40.8935545290009,-62.103660657777,-94.2826392444652,-5.06873444257969,25.3770613173428,-2.34376167963614,3.49533258379678,-7.78642867877261,-33.8652172202797
min,ih,184,nasal,10,431,40.11,101,2225,11.76,257,2907,6.73,672,108,43.08,215,39.86,37.44,43.08,108,H1,3.22,-2.97,0.25,2.66792,-2.97,-0.9143,861,17.06,23.05,24.65275,-36.34564,0.0435599226,110,2,335.309725,11.11,None,Auto,None,70.7052527054222,68.7277670431797,0.507091167019863,1.04660339594213,163.039090909711,534.069524335791,63.3231452602917,148.296502753342,96.1116913941955,-4.31655393224091,-25.9660407427222,-97.7359206001806,-6.64729544942221,39.2360026105641,21.5614066178479,8.59490529532867,-21.450623100752,3.38511828678649
min,ih,184,nasal,10,452,40.3,123,2264,11.99,233,3027,9.34,214,108,43.02,215,40.09,37.57,43.02,108,H1,2.93,-2.72,0.21,2.73259,-2.72,-0.66413,883,18.83,21.47,23.03594,-33.67795,0.0435599226,110,3,335.321908,22.22,None,Auto,None,70.6868921159884,69.0638221874841,0.505807018363354,1.04093630679904,164.441679048249,544.65425544325,45.5860927330453,144.034751621494,81.4291602102245,13.6687592990197,-49.2299492311351,-89.5429945669433,7.01036715576437,48.2794147855963,10.995105197605,-11.6342596730458,-6.25061388257811,-7.39260347512138
min,ih,184,nasal,10,452,41.37,1461,461,41.37,137,2313,9.94,214,108,43.07,215,40.05,37.58,43.07,108,H1,3.03,-1.7,1.32,3.79214,-1.7,0.34309,904,16.16,25.21,26.05877,-33.13011,0.0435599226,110,4,335.334091,33.33,None,Auto,None,70.8416261047226,69.2134188737401,0.505812740380873,1.03301826879549,416.580648015573,535.050746068881,60.9901129132174,147.898623948002,68.9857581953939,-13.2690830147419,-48.2830514614234,-100.87196123434,-16.1390945411245,50.9759046472192,24.3734026810888,-5.89537371177172,-22.028762088237,-10.1760914847431
min,ih,184,nasal,10,452,41.54,971,454,41.54,117,2255,10.36,126,108,42.85,237,40.28,38.79,42.85,108,H1,2.57,-1.31,1.26,2.75227,-1.31,0.74145,904,13.03,28.51,29.26241,-32.49248,0.0435599226,110,5,335.346273,44.44,None,Auto,None,71.1070402811969,69.4520639405226,0.505887118980439,1.02319670444828,221.220250970647,522.751359208477,72.036158464949,175.251102444947,64.1346701428559,-19.4421428625591,-30.0392958023685,-87.6467912259454,-25.8998593146537,38.97026370475,27.6939119528237,-3.63002804737213,-14.9709019474154,-8.7917092606792
min,ih,184,nasal,10,452,42.88,121,490,42.88,1193,2261,12.01,150,108,42.79,237,40.81,39.04,42.79,108,H1,1.97,0.09,2.07,3.841,0.09,2.13931,904,16.09,26.79,27.69896,-30.77911,0.0435599226,110,6,335.358456,55.56,None,Auto,None,71.3141449872411,69.6024338779936,0.506073490866126,1.01575593079944,459.006520266297,549.967130854399,38.3891436455214,172.642875281713,66.8778273929729,-41.5893993269327,-42.996610172458,-92.5728589040467,-42.3292594673974,64.0121846245945,33.6626764779717,-20.9576139489059,-27.3197910229392,-0.921231851420655
min,ih,184,nasal,10,474,42.28,125,487,42.28,911,2251,10.21,192,108,42.7,237,40.74,38.79,42.7,108,H1,1.96,-0.42,1.54,3.48789,-0.42,1.63489,926,17.07,25.21,26.02568,-32.4868,0.0435599226,110,7,335.370639,66.67,None,Auto,None,71.3644796373127,69.5469540916043,0.506449176967445,1.01401574756024,418.512594116959,527.751203211242,67.7212189449692,171.122839864454,55.0942869394424,-27.1223789339901,-41.077847003662,-101.838342047902,-23.7728506126017,43.4655232838492,34.5239864369976,-3.55598466322756,-28.738693282258,2.13101352819063
min,ih,184,nasal,10,474,42.36,1139,474,42.36,121,2293,10.66,270,108,42.8,237,41.06,38.93,42.8,108,H1,1.74,-0.44,1.3,3.43288,-0.44,1.60439,926,14.95,27.41,28.20945,-32.14343,0.0435599226,110,8,335.382822,77.78,None,Auto,None,71.4430702261402,69.3564450692292,0.507409915980654,1.01745992401747,216.156363949165,526.932021274989,68.4131984191206,176.938086228871,77.4643088805926,-37.8100790994693,-31.6863232669265,-88.7614177293765,-24.6108497468989,39.4991412446253,30.0840294691386,0.526616300606604,-23.2291104206651,4.01027516990464
min,ih,184,nasal,10,474,41.67,94,2178,13.62,136,3189,2.63,411,108,42.92,237,41.22,38.92,42.92,108,H1,1.7,-1.25,0.45,2.75114,-1.25,0.80549,947,15.4,26.27,27.83801,-40.28554,0.0435599226,110,9,335.395005,88.89,None,Auto,None,71.8052757066954,68.8689581041231,0.510436586441697,1.02662970401442,447.053082714684,540.312309956244,55.3947532890278,157.892493973781,62.4273778047527,-24.2346071491563,-30.449619601187,-90.9401098898669,-38.476993652341,26.8039096718549,41.7496779415811,15.1011290550449,-51.705413738971,-5.69507168087003
min,ih,184,nasal,10,452,40.63,112,2112,14.4,193,3108,6.14,355,108,42.86,237,40.33,39.92,42.86,108,H1,2.53,-2.23,0.3,0.70969,-2.23,-0.17198,926,18.02,22.61,24.17694,-36.71629,0.0435599226,110,10,335.407188,100,None,Auto,None,73.5907352709146,67.2926848410984,0.522351992962723,1.05271009313874,212.188406516337,549.601036265281,68.4941157079586,123.323820646928,94.0536409553154,-22.5473420599532,-25.6496608338935,-71.547597308187,-30.6680160810481,17.2179193752226,37.1244483607464,20.919719807872,-52.8196918124861,-22.0829290627802
wind,ih,185,nd,10,452,43.89,36,1440,16.32,109,2836,-5.53,534,108,39.54,215,37.66,39.93,39.54,108,H1,1.88,4.35,6.23,3.96098,4.35,6.42357,883,9.01,34.88,36.78218,-45.07085,0.0415215819,70,1,337.047864,0,None,Auto,None,61.7939899625644,74.3386053535544,0.453925012000764,0.967994967811869,237.161756388524,554.616802200262,176.125965104054,115.308679284731,-28.0588309195562,2.94589647598342,21.4956735420855,-43.6042988295489,15.3970479976894,-34.3521913819392,-63.3811081389443,-5.10543084463105,-6.82334513188004,30.3384146667961
wind,ih,185,nd,10,452,43.89,36,1440,16.32,109,2836,-5.53,534,108,39.54,215,37.66,39.93,39.54,108,H1,1.88,4.35,6.23,3.96098,4.35,6.42357,883,9.01,34.88,36.78218,-45.07085,0.0415215819,70,2,337.055597,11.11,None,Auto,None,65.7804354842033,74.1198736957074,0.470195068687162,0.966211561291476,256.324767067035,549.815697550552,92.4305780591594,122.757740770349,17.0488549507645,7.41654683390103,-9.74719395032331,-54.5442437242585,-5.49477894656538,-51.6944830911065,-59.2159451064191,27.5312523337659,-7.85243862574015,45.3603506455454
wind,ih,185,nd,10,452,45.43,38,1558,13.64,334,2543,6.72,164,108,40.62,215,39.22,40.2,40.62,108,H1,1.4,4.81,6.21,5.23128,4.81,6.87719,883,11.66,33.77,35.55176,-33.89714,0.0415215819,70,3,337.06333,22.22,None,Auto,None,68.522221267171,73.0913521350026,0.483867609728145,0.976378184074849,237.042750577273,577.782240951629,87.0402017308155,118.015973470109,50.7683924099029,-5.4232972247378,-40.5838837549785,-52.5301489648873,-23.1790664224003,-34.9720566087556,11.6270302465671,17.8642397651838,-7.54238055198615,27.1872472674768
wind,ih,185,nd,10,431,43.81,72,1649,8.69,612,2661,1.65,641,108,42.4,215,40.9,39.07,42.4,108,H1,1.49,1.41,2.91,4.74088,1.41,3.46967,883,15.54,28.27,29.99264,-40.74818,0.0415215819,70,4,337.071063,33.33,None,Auto,None,69.9713883541268,71.5916479474181,0.494277250489881,0.995702422800371,344.525322744529,547.725537892023,93.6769433417487,140.347316181771,65.7770828149016,-11.5615064131813,-28.7675408280493,-77.0851856020285,-41.4549164886183,-14.6846414641276,26.6725997118092,35.6888677211848,-5.4557761274494,17.3315413501077
wind,ih,185,nd,10,431,41.52,88,2126,7.02,446,2629,2.28,1595,108,42.42,215,41.35,38.21,42.42,108,H1,1.08,-0.9,0.17,3.31221,-0.9,1.15498,861,18.95,22.57,24.20215,-40.13876,0.0415215819,70,5,337.078796,44.44,None,Auto,None,70.6672988915676,70.3409634001371,0.501157150248243,1.01571994000073,192.137041386792,541.62066395038,89.4442355260773,153.107141163185,77.1213303406852,-8.21615283335776,-44.6899337484032,-80.7652070857228,-15.1933060248704,15.7559925900208,26.6599237629154,16.4618177040475,-2.24463193885682,-14.7370595792458
wind,ih,185,nd,10,431,41.04,141,493,41.04,1347,2434,7.44,217,108,43.09,215,41.58,38.32,43.09,108,H1,1.51,-2.05,-0.54,2.72331,-2.05,0.00286,883,17.51,23.53,24.45536,-35.65344,0.0415215819,70,6,337.086529,55.56,None,Auto,None,71.2433657815917,69.7404326070771,0.505330162726824,1.02556473370305,386.490711149721,557.754673374812,65.8509248988771,151.698383112673,69.9833406667573,-20.7194759930184,-55.5033635351362,-82.1217893547177,-26.3619410928757,30.4310412850291,25.1162731151354,7.53602311860651,-12.178473603767,-38.283330300896
wind,ih,185,nd,10,452,42.57,91,2334,10.5,247,3047,3.56,456,108,43.24,215,41.36,38.81,43.24,108,H1,1.88,-0.67,1.21,3.75924,-0.67,1.3888,883,16.55,26.02,27.55753,-39.67943,0.0415215819,70,7,337.094261,66.67,None,Auto,None,71.8997047429002,69.5216079323444,0.508407844495182,1.02502938007497,449.879026178441,557.36901465003,61.5030004931005,136.925390390902,81.0923369058119,-12.9029325172061,-53.4591020133985,-110.511017197814,-24.5552976838306,60.7784729070688,1.94363454638099,-6.00600046437735,-7.37443005333029,-38.2895322456377
wind,ih,185,nd,10,452,42.57,91,2334,10.5,247,3047,3.56,456,108,43.24,215,41.36,38.81,43.24,108,H1,1.88,-0.67,1.21,3.75924,-0.67,1.3888,883,16.55,26.02,27.55753,-39.67943,0.0415215819,70,8,337.101994,77.78,None,Auto,None,72.6362807511457,69.1938323988983,0.512135816138726,1.02620757963081,222.147128348307,549.34073312625,43.9289021199594,167.718437884112,70.1568196988823,-5.43725201185166,-40.4456220245671,-95.4538522903599,-7.72916430203363,49.1440499267186,17.5577164519953,-11.1828232748161,-32.0703561852897,-28.3229958231714
wind,ih,185,nd,10,452,43.08,102,2286,12.8,202,3129,7.71,210,108,43.65,215,41.42,39.61,43.65,108,H1,2.23,-0.57,1.66,3.47086,-0.57,1.49063,904,14.05,29.03,30.54661,-35.93675,0.0415215819,70,9,337.109727,88.89,None,Auto,None,73.6716228900806,68.386028639752,0.518603694322015,1.03873888728153,210.230500312349,576.50693855013,80.9964236981554,116.347749556514,86.3701356914473,10.9535723511251,-68.3408251821858,-66.537353255694,-18.6539709178442,35.6292662315015,19.1993482262943,-17.7378506907494,-27.3704188374738,-34.7304067209317
wind,ih,185,nd,10,323,41.51,96,903,13.38,1264,2207,9.51,373,108,44.39,215,42.13,41.51,44.39,108,H1,2.25,-2.88,-0.62,-0.00357,-2.88,-0.79228,969,13.38,28.13,29.27853,-34.87701,0.0415215819,70,10,337.11746,100,None,Auto,None,75.1006747255659,66.9134733762666,0.528825301770034,1.06129925928895,174.207606989739,562.708465067245,110.75926843979,110.550840262974,100.360762054509,11.3012941151459,-57.5406374300796,-54.8702120166125,-26.8136333850894,28.9073714340511,20.6948365937173,-10.5492755763618,-36.7370120765645,-24.9275335863211
fiend,i,186,nd,10,323,38.62,49,2353,15.18,290,2492,15.18,954,108,39.6,215,38.02,38.62,39.6,108,H1,1.58,-0.98,0.6,-0.0034,-0.98,1.16845,991,4.91,33.71,35.02299,-24.42159,0.0390634704,136,1,338.578426,0,None,Auto,None,58.9307727097949,69.3424236574592,0.459416108577138,1.10624169443482,350.805526451617,483.047672949548,6.48454474375789,148.297212698138,185.920721880751,55.800912856504,-40.2139348779412,-76.2305409252955,-19.3394517483711,-0.881886176281842,-2.6821477085322,-17.3939365802271,-50.573993821743,2.45342759500624
fiend,i,186,nd,10,345,40.35,128,1432,11.79,541,2377,12.74,303,108,37.58,237,39.18,40.35,39.18,237,H2,0.21,2.77,1.17,0.00128,1.17,3.96619,904,17.53,22.82,24.49726,-26.44156,0.0390634704,136,2,338.593564,11.11,None,Auto,None,67.4191106053194,69.34430451862,0.492961590233923,1.05699994361051,241.987656907061,542.472437988963,35.8764910256251,136.644557712335,95.8177867677101,2.3989229016425,-59.1553931286895,-70.7394049279832,32.6431554873528,25.7176812954207,-0.471002589804302,-32.455207637528,-47.8863469057938,-18.3527323609195
fiend,i,186,nd,10,345,41.2,75,1183,4.03,2161,2572,12.03,305,108,41.33,215,40.82,41.2,41.33,108,H1,0.51,-0.13,0.38,0.00146,-0.13,1.97635,1012,4.89,36.31,37.39946,-29.3013,0.0390634704,136,3,338.608701,22.22,None,Auto,None,71.8795670769394,66.7435384478793,0.518525153543543,1.05383374141791,137.738337052577,529.004026413868,60.1934676380776,158.233854328611,106.525562534743,4.1833967167755,-68.3518595686164,-52.4799828238915,24.8325010897928,20.7733098174247,-19.1139464034452,-13.65968639606,-29.3136118001094,5.36505205316516
fiend,i,186,nd,10,345,42.89,112,805,20.81,637,2602,11.87,113,108,43.03,215,41.8,42.89,43.03,108,H1,1.22,-0.14,1.09,0.00334,-0.14,1.96913,904,17.17,25.72,27.18774,-31.16381,0.0390634704,136,4,338.623839,33.33,None,Auto,None,73.8782293631194,65.7742853396519,0.529014672742254,1.05167596019247,354.545663439898,539.2408126496,100.569048638685,162.121703653255,90.3130665139476,-12.5659207864369,-99.1453396278355,-68.4966529832579,44.2966924782747,27.122778894,-10.6256437467118,-39.6508659880784,-45.3574190989562,1.05891986922742
fiend,i,186,nd,10,345,43.28,84,817,21.91,338,2617,13.4,68,108,43.29,215,42.07,43.28,43.29,108,H1,1.22,-0.01,1.21,-0.00036,-0.01,2.11431,904,19.05,24.23,26.51351,-29.88541,0.0390634704,136,5,338.638976,44.44,None,Auto,None,74.7230547219397,65.4743854626831,0.532984444106387,1.04815546986539,255.831875592434,574.226179423942,70.308381709737,152.095326707702,116.006026349839,-62.4331129928234,-76.5155939963979,-44.2731740214745,35.1021795407542,42.4942846564737,-27.3949027708682,-43.0590739987057,-44.0838996696311,-2.07364241616399
fiend,i,186,nd,10,345,44.1,91,923,21.2,663,2644,10.09,259,108,43.19,237,43.14,44.1,43.19,108,H1,0.05,0.91,0.96,0.00023,0.91,3.02565,926,16.15,27.95,29.65036,-33.09901,0.0390634704,136,6,338.654113,55.56,None,Auto,None,75.127236579973,65.2172056092592,0.535306104096918,1.044986613104,192.35477548384,557.704069864531,103.064325821976,155.892356358362,98.6522607641562,-54.7700781959043,-57.9343591145209,-17.511552272776,22.4922419504516,22.9305081853103,-1.35210170180811,-43.6952830220855,-45.5950147195417,8.91556539124036
fiend,i,186,nd,10,345,44.01,54,843,20.38,231,2630,9.35,65,108,42.98,237,42.84,44.01,42.98,108,H1,0.15,1.03,1.17,-0.00253,1.03,3.16839,926,16.99,27.02,30.03799,-33.63375,0.0390634704,136,7,338.669251,66.67,None,Auto,None,75.1685186133939,64.9393564227973,0.536504594006419,1.04427638326406,239.468247736113,536.344634364791,116.110132693331,158.691314138794,75.6351576504595,-24.221004413174,-37.1214527765771,-51.9386051880526,26.7604006097031,14.500603575185,-12.568980414318,-36.9979999437704,-56.7725283409134,11.707588104798
fiend,i,186,nd,10,345,44.14,79,814,21.94,465,2642,11.34,103,108,43.15,237,43.7,44.14,43.7,237,H2,0.06,0.99,0.44,0.00257,0.44,3.42583,861,13.51,30.63,32.59212,-32.36335,0.0390634704,136,8,338.684388,77.78,None,Auto,None,75.3769398415798,65.1250821219852,0.536482954395678,1.03643055852657,373.503102074839,557.179157927464,66.4511198454446,170.596500373054,86.804485554609,-36.5273400181808,-56.0505639301632,-66.2031909126478,22.8971608601744,34.0751404920791,-23.5017951256619,-35.8513439847901,-57.268366059879,1.41590113785859
fiend,i,186,nd,10,366,44.15,57,860,21.36,301,2603,12.63,92,108,42.99,237,43.63,44.15,43.63,237,H2,0.06,1.16,0.52,-0.00062,0.52,3.59085,947,16.07,28.08,30.63104,-30.99687,0.0390634704,136,9,338.699526,88.89,None,Auto,None,75.3763764743366,65.3610841100812,0.535581473200762,1.03244778400069,230.905803078861,554.377563203276,51.2125458472497,191.583413202282,98.8626566365621,-49.3631777654488,-53.9995287345064,-62.0729447861338,39.2134243744958,22.1958412070634,-20.614583697077,-29.0105280945676,-61.0080237510658,8.09714661058759
fiend,i,186,nd,10,345,44.07,95,1026,16.43,732,2573,15.27,120,108,43.35,237,42.95,44.07,43.35,108,H1,0.4,0.72,1.12,0.00101,0.72,2.83191,1034,15.84,28.23,29.90235,-28.07962,0.0390634704,136,10,338.714663,100,None,Auto,None,75.3912276541712,64.3745883024343,0.539411065131825,1.05162257527814,221.655384594417,556.889251284475,112.053565679551,152.592038376151,79.88746683315,-25.4648846660565,-26.5503311589,-41.5291051510484,2.37697891040897,47.3145527580652,20.857311333599,-45.3109215754467,-59.0691141212505,-13.7917662243594
peep,i,187,oral,10,1507,6.2,815,3048,-1.86,836,4255,-2.14,643,129,39.18,280,31,20.96,39.18,129,H1,8.19,-32.98,-24.8,-14.75872,-32.98,-30.97271,947,10.29,-4.09,-1.60045,-41.32467,0.0295106016,102,1,340.241795,0,HighF1Corrected,Auto,HighF1,56.8285743639539,66.701024678862,0.460040142640282,1.14784282881952,161.965542134386,418.742098772826,33.6443048864219,207.6987135622,127.862977202181,30.1261650468691,7.24896111072141,-59.6053523481512,-3.48206132853093,-0.793593464362395,-26.3091503745735,6.16189573973401,-35.4607597619702,-8.86994627477763
peep,i,187,oral,10,237,38.12,64,2514,6.52,70,3447,-6.51,1312,108,37.62,237,38.12,35.44,38.12,237,H2,1.59,0.5,0,2.68262,0,3.05244,947,-0.99,39.11,40.40811,-44.63402,0.0295106016,102,2,340.253139,11.11,None,Auto,A1isP0,58.2604636161039,68.200752390418,0.460698271421803,1.1125557875949,175.205553368365,421.415918397722,69.8666153453011,221.287777430253,147.42664954646,3.54949804020782,-1.26223866765574,-39.7433885465148,-28.8538532067998,7.47986955985997,-21.0690909240993,-34.881787881759,-44.8370455078856,2.11878770491251
peep,i,187,oral,10,237,38.51,70,2463,1.76,178,3582,-5.22,786,108,37.76,237,38.51,35.73,38.51,237,H2,1.76,0.75,0,2.77626,0,3.15545,926,0.24,38.27,39.56449,-43.72676,0.0295106016,102,3,340.264483,22.22,None,Auto,A1isP0,58.7394609505954,68.8081167657729,0.460529803876137,1.10339904633106,193.494594159108,437.616413279195,82.4070927147741,214.873945715595,121.891933417528,-2.19294123902449,12.4659246140432,-30.0125642828483,-37.1204474685582,-8.72434446484761,-19.8797848844911,-25.0085716489139,-25.5693456941851,4.87678344041947
peep,i,187,oral,10,237,39.17,64,703,7.33,1101,2549,0.55,87,108,37.83,237,39.17,35.85,39.17,237,H2,2.33,1.34,0,3.31736,0,3.44828,926,1.88,37.29,38.18658,-38.61969,0.0295106016,102,4,340.275827,33.33,None,Auto,A1isP0,59.1789766819052,69.3333744720002,0.46049252192914,1.09976580601277,178.03320579686,451.604605292521,66.2082221129746,201.974025810827,127.884206356934,0.542322476731854,8.55567608549449,-32.9415165180637,-38.6124495470679,-15.6666103788735,-19.5681883282745,-26.6558483143997,-35.5975236340828,10.6329332456775
peep,i,187,oral,10,237,40.03,62,2448,7.28,114,3508,-3.54,817,108,37.98,237,40.03,37.37,40.03,237,H2,2.36,2.05,0,2.66363,0,3.14066,926,-1.48,41.51,42.81037,-43.56576,0.0295106016,102,5,340.287171,44.44,None,Auto,A1isP0,59.5437233929779,69.8394223001059,0.460212364400418,1.0936660285875,268.488902507375,455.736797202077,50.3855593331711,205.466146323939,137.652091219438,10.392196628232,-1.35543186061376,-47.5551289310023,-38.0097846830855,-22.6317968497891,-20.2677544750884,-21.26612072318,-41.366830914638,9.45010071082751
peep,i,187,oral,10,237,40.51,65,2490,7.99,120,3457,0.38,896,108,38.09,237,40.51,37.33,40.51,237,H2,2.8,2.42,0,3.17923,0,2.96578,969,-0.22,40.73,42.04123,-40.13186,0.0295106016,102,6,340.298514,55.56,None,Auto,A1isP0,59.715493570814,70.3205829155342,0.459222511047411,1.08481823648289,181.085354161186,450.674029706814,37.0352286307084,211.15077586926,142.296145746909,11.6586136477682,-16.5938581317058,-39.6136730398965,-29.0607333410211,-26.0636396053856,-11.608369016014,-15.5392699537453,-42.133653575987,6.59136817437668
